-1.9352	-0.216	0.7056
-1.92291	-0.319628	0.6564
-1.92291	0.319628	0.6564
-1.9216	0.189	0.6648
-1.9216	-0.189	0.6648
-1.914272	-0.318192	1.323225
-1.914272	0.318192	1.323225
-1.9104	0.144	0.6312
-1.9104	-0.144	0.6312
-1.9028	0.081	0.6084
-1.9028	-0.081	0.6084
-1.9	0.0	0.6
-1.9	0.0	0.6
-1.89952	-0.63808	0.9
-1.89952	-0.63808	0.9
-1.89952	0.63808	0.9
-1.89952	0.63808	0.9
-1.896	0.0	1.4712
-1.896	0.0	1.4712
-1.892634	-0.635767	1.037175
-1.892634	0.635767	1.037175
-1.892	0.0	0.553725
-1.892	0.0	0.553725
-1.886223	-0.633613	0.771675
-1.886223	0.633613	0.771675
-1.872927	-0.629147	1.1784
-1.872927	0.629147	1.1784
-1.87158	-0.311096	1.4712
-1.87158	0.311096	1.4712
-1.867631	-0.310439	0.553725
-1.867631	0.310439	0.553725
-1.850132	-0.62149	0.6564
-1.850132	0.62149	0.6564
-1.84375	0.0	1.621875
-1.84375	0.0	1.621875
-1.841822	-0.618698	1.323225
-1.841822	0.618698	1.323225
-1.824	-0.0	0.4632
-1.824	0.0	0.4632
-1.820003	-0.302522	1.621875
-1.820003	0.302523	1.621875
-1.8009	0.0	2.024775
-1.800745	-0.6049	1.4712
-1.800745	0.6049	1.4712
-1.800507	-0.299282	0.4632
-1.800507	0.299282	0.4632
-1.800455	-0.081	2.031069
-1.800455	0.081	2.031069
-1.799246	-0.144	2.048152
-1.799246	0.144	2.048152
-1.797466	-0.189	2.073326
-1.797466	0.189	2.073326
-1.796946	-0.603624	0.553725
-1.796946	0.603624	0.553725
-1.795303	-0.216	2.103896
-1.795303	0.216	2.103896
-1.79295	-0.225	2.137163
-1.79295	0.225	2.137163
-1.790597	-0.216	2.170429
-1.790597	0.216	2.170429
-1.788434	-0.189	2.200999
-1.788434	0.189	2.200999
-1.786654	-0.144	2.226173
-1.786654	0.144	2.226173
-1.785445	-0.081	2.243256
-1.785445	0.081	2.243256
-1.785	0.0	2.24955
-1.784	-0.0	1.7748
-1.784	0.0	1.7748
-1.77968	-0.92592	0.9
-1.77968	-0.92592	0.9
-1.77968	0.92592	0.9
-1.77968	0.92592	0.9
-1.773229	-0.922564	1.037175
-1.773229	0.922564	1.037175
-1.767222	-0.919439	0.771675
-1.767222	0.919439	0.771675
-1.761022	-0.292719	1.7748
-1.761022	0.292719	1.7748
-1.754764	-0.912957	1.1784
-1.754764	0.912957	1.1784
-1.75112	-0.58823	1.621875
-1.75112	0.58823	1.621875
-1.75	-0.0	0.384375
-1.75	0.0	0.384375
-1.733408	-0.901846	0.6564
-1.733408	0.901846	0.6564
-1.732362	-0.581929	0.4632
-1.732362	0.581929	0.4632
-1.72746	-0.28714	0.384375
-1.72746	0.28714	0.384375
-1.725622	-0.897795	1.323225
-1.725622	0.897795	1.323225
-1.71825	-0.0	1.929525
-1.71825	0.0	1.929525
-1.696119	-0.28193	1.929525
-1.696119	0.28193	1.929525
-1.694372	-0.569167	1.7748
-1.694372	0.569167	1.7748
-1.687137	-0.877772	1.4712
-1.687137	0.877772	1.4712
-1.683577	-0.87592	0.553725
-1.683577	0.87592	0.553725
-1.676	0.0	0.3168
-1.676	0.0	0.3168
-1.66208	-0.55832	0.384375
-1.66208	0.55832	0.384375
-1.654413	-0.274998	0.3168
-1.654413	0.274998	0.3168
-1.648	0.0	2.0856
-1.648	0.0	2.0856
-1.640643	-0.853583	1.621875
-1.640643	0.853583	1.621875
-1.631925	-0.54819	1.929525
-1.631925	0.54819	1.929525
-1.626774	-0.270404	2.0856
-1.626774	0.270404	2.0856
-1.623068	-0.844439	0.4632
-1.623068	0.844439	0.4632
-1.61856	-1.18784	0.9
-1.61856	-1.18784	0.9
-1.61856	1.18784	0.9
-1.61856	1.18784	0.9
-1.612693	-1.183534	1.037175
-1.612693	1.183534	1.037175
-1.608	-0.0	0.260025
-1.608	0.0	0.260025
-1.60723	-1.179525	0.771675
-1.60723	1.179525	0.771675
-1.6	0.0	2.025
-1.5972	-0.081	2.0313
-1.5972	0.081	2.0313
-1.5959	-1.17121	1.1784
-1.5959	1.17121	1.1784
-1.591798	-0.534711	0.3168
-1.591798	0.534711	0.3168
-1.5896	-0.144	2.0484
-1.5896	0.144	2.0484
-1.587475	-0.825921	1.7748
-1.587475	0.825921	1.7748
-1.587289	0.263841	0.260025
-1.587289	-0.263841	0.260025
-1.5784	-0.189	2.0736
-1.5784	0.189	2.0736
-1.576477	-1.156956	0.6564
-1.576477	1.156956	0.6564
-1.57475	0.0	2.242575
-1.57475	0.0	2.242575
-1.569396	-1.151759	1.323225
-1.569396	1.151759	1.323225
-1.565204	-0.525778	2.0856
-1.565204	0.525778	2.0856
-1.5648	-0.216	2.1042
-1.5648	0.216	2.1042
-1.55722	-0.81018	0.384375
-1.55722	0.81018	0.384375
-1.554467	-0.258385	2.242575
-1.554467	0.258385	2.242575
-1.552	0.0	0.2136
-1.552	0.0	0.2136
-1.55	-0.225	2.1375
-1.55	0.225	2.1375
-1.5352	-0.216	2.1708
-1.5352	0.216	2.1708
-1.534395	-1.126072	1.4712
-1.534395	1.126072	1.4712
-1.53201	0.254652	0.2136
-1.53201	-0.254652	0.2136
-1.531158	-1.123697	0.553725
-1.531158	1.123697	0.553725
-1.528968	-0.795481	1.929525
-1.528968	0.795481	1.929525
-1.527214	-0.513016	0.260025
-1.527214	0.513016	0.260025
-1.5216	-0.189	2.2014
-1.5216	0.189	2.2014
-1.514	0.0	0.177075
-1.514	0.0	0.177075
-1.5104	-0.144	2.2266
-1.5104	0.144	2.2266
-1.5028	-0.081	2.2437
-1.5028	0.081	2.2437
-1.5	0.0	2.4
-1.5	0.0	0.15
-1.5	0.0	2.25
-1.5	0.0	2.4
-1.5	0.0	0.15
-1.496475	-0.0	0.127575
-1.496475	0.0	0.127575
-1.495635	-0.502408	2.242575
-1.495635	0.502408	2.242575
-1.4945	0.248417	0.177075
-1.4945	-0.248417	0.177075
-1.49211	-1.09504	1.621875
-1.49211	1.09504	1.621875
-1.491372	-0.775921	0.3168
-1.491372	0.775921	0.3168
-1.4808	0.0	0.1056
-1.4808	-0.0	0.1056
-1.48068	-0.24612	2.4
-1.48068	0.24612	0.15
-1.48068	0.24612	2.4
-1.48068	-0.24612	0.15
-1.48068	-0.24612	0.15
-1.48068	0.24612	0.15
-1.480325	0.0	2.435437
-1.480325	0.0	2.435437
-1.4772	0.245542	0.127575
-1.4772	-0.245542	0.127575
-1.476127	-1.08331	0.4632
-1.476127	1.08331	0.4632
-1.474028	0.49515	0.2136
-1.474028	-0.49515	0.2136
-1.466456	-0.762958	2.0856
-1.466456	0.762958	2.0856
-1.461727	-0.24297	0.1056
-1.461727	0.24297	0.1056
-1.461258	-0.242892	2.435437
-1.461258	0.242892	2.435437
-1.4596	0.0	2.463
-1.4596	0.0	2.463
-1.445325	0.0	0.084525
-1.445325	0.0	0.084525
-1.443756	-1.059553	1.7748
-1.443756	1.059553	1.7748
-1.4408	-0.239491	2.463
-1.4408	0.239491	2.463
-1.439025	0.0	2.482687
-1.437937	0.483027	0.177075
-1.437937	-0.483027	0.177075
-1.430863	0.74444	0.260025
-1.430863	-0.74444	0.260025
-1.426709	-0.237149	0.084525
-1.426709	0.237149	0.084525
-1.42464	-0.47856	2.4
-1.42464	-0.47856	0.15
-1.42464	-0.47856	0.15
-1.42464	0.47856	0.15
-1.42464	0.47856	0.15
-1.42464	0.47856	2.4
-1.421292	0.477435	0.127575
-1.421292	-0.477435	0.127575
-1.42049	-0.236115	2.482687
-1.42049	0.236115	2.482687
-1.42	-1.42	0.9
-1.42	-1.42	0.9
-1.42	1.42	0.9
-1.42	1.42	0.9
-1.4198	0.0	2.4945
-1.4198	0.0	2.4945
-1.41624	-1.03936	0.384375
-1.41624	1.03936	0.384375
-1.414853	-1.414853	1.037175
-1.414853	1.414853	1.037175
-1.41006	-1.41006	0.771675
-1.41006	1.41006	0.771675
-1.406405	-0.472434	0.1056
-1.406405	0.472434	0.1056
-1.405953	-0.472283	2.435437
-1.405953	0.472283	2.435437
-1.403125	0.0	2.498438
-1.403125	0.0	2.498438
-1.401513	-0.232961	2.4945
-1.401513	0.232961	2.4945
-1.401276	-0.729046	2.242575
-1.401276	0.729046	2.242575
-1.40012	-1.40012	1.1784
-1.40012	1.40012	1.1784
-1.4	0.0	2.4
-1.4	0.0	2.4
-1.390545	-1.020503	1.929525
-1.390545	1.020503	1.929525
-1.3902	0.0	2.4945
-1.3902	0.0	2.4945
-1.38627	-0.465671	2.463
-1.38627	0.465671	2.463
-1.385925	0.0	2.435437
-1.385925	0.0	2.435437
-1.385053	-0.230225	2.498438
-1.385053	0.230225	2.498438
-1.38308	-1.38308	0.6564
-1.38308	1.38308	0.6564
-1.3824	-0.0	0.0648
-1.3824	0.0	0.0648
-1.382225	-0.0	2.482687
-1.382225	0.0	2.482687
-1.381968	-0.229712	2.4
-1.381968	0.229712	2.4
-1.381032	0.718514	0.2136
-1.381032	-0.718514	0.2136
-1.3804	0.0	2.463
-1.3804	0.0	2.463
-1.376868	-1.376867	1.323225
-1.376867	1.376868	1.323225
-1.372712	-0.461116	0.084525
-1.372712	0.461116	0.084525
-1.372294	-0.228104	2.4945
-1.372294	0.228104	2.4945
-1.368074	-0.227403	2.435437
-1.368074	0.227403	2.435437
-1.366728	-0.459107	2.482687
-1.366728	0.459107	2.482687
-1.364595	-0.226824	0.0648
-1.364595	0.226824	0.0648
-1.364422	-0.226795	2.482687
-1.364422	0.226795	2.482687
-1.36262	-0.226496	2.463
-1.36262	0.226496	2.463
-1.356353	-0.99541	0.3168
-1.356353	0.99541	0.3168
-1.348469	-0.452973	2.4945
-1.348469	0.452973	2.4945
-1.347218	0.700921	0.177075
-1.347218	-0.700921	0.177075
-1.34616	-1.34616	1.4712
-1.34616	1.34616	1.4712
-1.34332	-1.34332	0.553725
-1.34332	1.34332	0.553725
-1.33476	-0.69444	2.4
-1.33476	-0.69444	0.15
-1.33476	0.69444	0.15
-1.33476	0.69444	0.15
-1.33476	0.69444	2.4
-1.33476	-0.69444	0.15
-1.333693	-0.97878	2.0856
-1.333693	0.97878	2.0856
-1.332632	-0.447653	2.498438
-1.332632	0.447653	2.498438
-1.331623	0.692808	0.127575
-1.331623	-0.692808	0.127575
-1.329664	-0.446656	2.4
-1.329664	0.446656	2.4
-1.320356	-0.443529	2.4945
-1.320356	0.443529	2.4945
-1.317675	-0.685551	0.1056
-1.317675	0.685551	0.1056
-1.317252	-0.685331	2.435437
-1.317252	0.685331	2.435437
-1.316296	-0.442166	2.435437
-1.316296	0.442166	2.435437
-1.312948	0.441041	0.0648
-1.312948	-0.441041	0.0648
-1.312782	-0.440985	2.482687
-1.312782	0.440985	2.482687
-1.311049	-0.440403	2.463
-1.311049	0.440403	2.463
-1.309063	-1.309063	1.621875
-1.309063	1.309063	1.621875
-1.301322	0.955023	0.260025
-1.301322	-0.955023	0.260025
-1.3	0.0	2.4
-1.3	0.0	2.4
-1.29881	-0.675736	2.463
-1.29881	0.675736	2.463
-1.29504	-1.29504	0.4632
-1.29504	1.29504	0.4632
-1.286108	-0.669128	0.084525
-1.286108	0.669128	0.084525
-1.284375	0.0	0.046875
-1.284375	0.0	0.046875
-1.283256	-0.213304	2.4
-1.283256	0.213304	2.4
-1.280502	-0.666211	2.482687
-1.280502	0.666211	2.482687
-1.2746	0.0	2.4408
-1.2746	0.0	2.4408
-1.274414	-0.935276	2.242575
-1.274414	0.935276	2.242575
-1.267832	-0.21074	0.046875
-1.267832	0.21074	0.046875
-1.26664	-1.26664	1.7748
-1.26664	1.26664	1.7748
-1.263395	-0.657311	2.4945
-1.263395	0.657311	2.4945
-1.258183	0.209136	2.4408
-1.258183	-0.209136	2.4408
-1.256003	0.921764	0.2136
-1.256003	-0.921764	0.2136
-1.248557	-0.649591	2.498438
-1.248557	0.649591	2.498438
-1.245776	-0.648144	2.4
-1.245776	0.648144	2.4
-1.2425	-1.2425	0.384375
-1.2425	1.2425	0.384375
-1.237056	-0.643607	2.4945
-1.237056	0.643607	2.4945
-1.234688	-0.414752	2.4
-1.234688	0.414752	2.4
-1.233252	-0.641628	2.435437
-1.233252	0.641628	2.435437
-1.230115	-0.639996	0.0648
-1.230115	0.639996	0.0648
-1.229959	-0.639915	2.482687
-1.229959	0.639915	2.482687
-1.228335	-0.63907	2.463
-1.228335	0.63907	2.463
-1.22525	0.899195	0.177075
-1.22525	-0.899195	0.177075
-1.219958	1.219958	1.929525
-1.219958	-1.219958	1.929525
-1.219848	-0.409767	0.046875
-1.219848	0.409767	0.046875
-1.21392	-0.89088	2.4
-1.21392	-0.89088	0.15
-1.21392	-0.89088	0.15
-1.21392	0.89088	0.15
-1.21392	0.89088	0.15
-1.21392	0.89088	2.4
-1.211067	0.888786	0.127575
-1.211067	-0.888786	0.127575
-1.210564	0.406648	2.4408
-1.210564	-0.406648	2.4408
-1.2048	0.0	2.4744
-1.2048	0.0	2.4744
-1.198382	-0.879477	0.1056
-1.198382	0.879477	0.1056
-1.197997	-0.879195	2.435437
-1.197997	0.879195	2.435437
-1.18996	-1.18996	0.3168
-1.18996	1.18996	0.3168
-1.189282	-0.197684	2.4744
-1.189282	0.197684	2.4744
-1.18784	-1.61856	0.9
-1.18784	-1.61856	0.9
-1.18784	1.61856	0.9
-1.18784	1.61856	0.9
-1.183534	-1.612693	1.037175
-1.183534	1.612693	1.037175
-1.181225	-0.866886	2.463
-1.181225	0.866886	2.463
-1.179525	-1.60723	0.771675
-1.179525	1.60723	0.771675
-1.17121	-1.5959	1.1784
-1.17121	1.5959	1.1784
-1.17008	-1.17008	2.0856
-1.17008	1.17008	2.0856
-1.169673	-0.858407	0.084525
-1.169673	0.858407	0.084525
-1.164574	-0.854666	2.482687
-1.164574	0.854666	2.482687
-1.156956	-1.576477	0.6564
-1.156956	1.576477	0.6564
-1.156792	-0.601848	2.4
-1.156792	0.601848	2.4
-1.151759	-1.569396	1.323225
-1.151759	1.569396	1.323225
-1.149016	-0.843248	2.4945
-1.149016	0.843248	2.4945
-1.144271	-0.384379	2.4744
-1.144271	0.384379	2.4744
-1.1436	0.0	0.0312
-1.1436	0.0	0.0312
-1.142888	-0.594614	0.046875
-1.142888	0.594614	0.046875
-1.14168	1.14168	0.260025
-1.14168	-1.14168	0.260025
-1.135521	-0.833344	2.498438
-1.135521	0.833344	2.498438
-1.13419	0.590089	2.4408
-1.13419	-0.590089	2.4408
-1.132992	-0.831488	2.4
-1.132992	0.831488	2.4
-1.12887	-0.187642	0.0312
-1.12887	0.187642	0.0312
-1.126072	-1.534395	1.4712
-1.126072	1.534395	1.4712
-1.125061	-0.825668	2.4945
-1.125061	0.825668	2.4945
-1.123697	-1.531158	0.553725
-1.123697	1.531158	0.553725
-1.121601	-0.823129	2.435437
-1.121601	0.823129	2.435437
-1.118749	-0.821035	0.0648
-1.118749	0.821035	0.0648
-1.118607	-0.820931	2.482687
-1.118607	0.820931	2.482687
-1.118073	-1.118073	2.242575
-1.118073	1.118073	2.242575
-1.11713	-0.819847	2.463
-1.11713	0.819847	2.463
-1.10192	1.10192	0.2136
